sexe;preusuel;annais;nombre
1;BATTISTE;2002;4
2;SYLENE;2002;3
1;JEAN-NOËL;1953;367
2;MAINA;1982;3
2;LEÏLANY;XXXX;3
2;ZULEYHA;1981;7
2;KELYCIA;2016;3
2;ENCARNACION;1962;15
1;TIMMY;2013;25
2;EZILDA;1928;3
2;ASRA;XXXX;17
1;NOAM;2015;986
1;ZINEDINE;2002;96
2;ÉLISA;1982;8
1;CÉLYO;2015;3
1;BASSAM;2006;5
1;HAFID;2014;3
2;GRAYCE;2019;4
1;RYADH;2008;8
2;AMALIA;1997;20
2;SAHAR;1987;7
1;HAROUN;1985;14
2;CARLA;1924;6
1;DJAWEL;2012;3
1;CALISTE;XXXX;52
1;XAVIER;2020;61
1;STANN;2002;7
2;AISSE;1980;4
1;LYESS;2010;6
1;LUDWIG;1967;6
2;VICTOIRE;1968;24
2;DIANNE;1964;3
2;HORTENSIA;1904;7
1;ABRAHAM;1939;6
1;JULLIAN;1987;5
2;ALDJIA;1992;3
1;ABDELILAH;2009;4
2;MARILOU;1957;3
2;CHRIS;1985;17
1;TIDIANY;2011;8
2;LIVIA;1904;3
2;RUKIYE;1986;11
2;BAMBI;1999;6
1;GWENAEL;2016;7
2;PAULINE;1972;172
2;MYLENE;2015;5
1;NYL;2018;5
2;MARIE-MARTHE;1954;7
1;DOUGLAS;1958;21
1;THIMOTHÉ;2012;3
1;WINSLEY;2014;3
2;JOSEPHINE;1938;531
2;MARIE-CHARLOTTE;1953;10
2;JENNY;1902;67
2;YANNICK;1945;52
2;MARWA;1979;3
1;ABD-EL;1982;4
1;PANTXOA;XXXX;24
1;GHASSEN;1986;3
2;ELLY;2005;5
2;KEYLISS;XXXX;10
2;MAGDALÉNA;1983;5
1;HUGUES;2016;27
2;KELSIE;2016;4
1;GIREG;1988;4
1;ADOLPH;1909;3
2;MELIE;1929;3
1;VLADIMIR;2014;37
1;LUC;1991;489
1;MARCUS;2007;90
2;GLADY;1909;4
1;MAYLON;2011;7
1;LOUIS-GABRIEL;2013;8
2;SWANN;2008;84
1;ELIOS;2009;4
2;NELLA;1999;7
1;EYLON;2019;6
1;MALICK;1966;7
1;VITAL;1996;3
2;DANIJELA;1972;3
2;CLÉLYA;2015;12
2;CHAYNEZ;2018;6
1;PETER;1990;131
2;CASSANDRE;2012;377
2;LOLITA;1948;23
2;MARIVONNE;1952;6
2;AMANDA;1969;10
2;NOURA;1992;53
2;SEDA;1992;23
1;LISANDRU;2000;19
2;DELLY;1949;4
1;WILLIAM;1944;362
1;SAFI;1963;3
1;FOUADE;1972;5
2;ESMERALDA;1976;34
1;LEX;XXXX;23
2;MARIE-LUDIVINE;1999;3
1;ASAD;2007;3
2;NOËLE;1947;5
1;GWENOLE;1959;4
2;CEDRINE;1990;7
2;FABIENNE;2011;7
1;ALI;1926;12
1;JEAN-JOSEPH;1992;16
1;MELVIL;1999;11
2;ASSETOU;2011;11
1;NAIM;2018;51
1;PATXI;1992;10
2;NOURIYA;2014;3
2;OLIVA;1963;3
2;MIRETTE;1927;7
2;KATELL;2014;49
1;MAEL;2003;1399
1;SIEGFRIED;1954;3
2;BASMA;1982;21
2;EMILIENNE;1900;938
2;TIFANIE;1999;22
2;ROCHELLE;1995;7
1;LIANO;2019;18
1;EZAN;2013;5
1;MURAT;1983;78
1;REMOND;1904;22
1;ANTONI;1961;5
2;KÉLYA;2018;217
2;AËLIA;2018;11
1;KAYSAN;2015;4
2;BLANCHE;1916;486
2;ISRA;2002;24
2;YOLAINE;1990;49
1;ELIES;1983;4
2;CHEMS;2019;5
1;ILHANE;2017;4
2;SOPHIA;1979;134
2;JANINE;1953;883
1;JEAN-RAOUL;1981;4
1;ROCCO;2000;6
1;SLAVKO;XXXX;28
2;RABBIA;1957;3
2;MAËLLE;2017;579
2;MARIE-PASCALE;1981;10
1;ANONYME;1951;20
2;NOËLLE;1965;355
2;ASEEL;2020;28
2;IRYS;2001;4
2;MINA;1905;17
1;RUDDY;2007;18
2;KEÏCY;XXXX;4
2;IYONA;XXXX;16
1;DEWRAN;2013;4
1;JUDICAEL;1999;53
1;DURMUS;2006;3
2;PRISCILIA;2010;12
2;JEANNE;1980;288
1;MADI;2005;9
2;MARIETTE;1996;24
2;LINE-ROSE;1981;4
2;KIMBERLY;2020;28
1;KAROL;1938;3
1;LASZLO;2004;20
2;MARGARETH;1976;20
2;YRENE;1930;4
1;BOUSSAD;1967;7
2;DIOUMA;1988;8
2;YVELISE;1989;13
2;NASSERA;1993;21
2;SOKONA;1998;4
2;ARICIE;XXXX;33
2;LUCIE;1907;2677
1;NOLHANE;2012;4
1;YOURI;1999;96
2;LIZZIE;2006;37
1;UMUT;2013;32
1;FOUED;1994;12
1;EDWIN;1992;103
1;IVAN;1952;39
1;AMIDOU;2008;4
2;MURIELLE;1977;565
2;MESMIN;1910;3
2;ELMAS;1990;4
2;SYDONIE;1914;3
2;SAPHIR;1993;7
2;MARIE-BERNADETTE;1973;16
2;LAURIANE;1987;528
1;ANDRIANO;1978;3
1;CRISTOBAL;2006;5
1;GALDRIC;XXXX;23
2;PALMIRE;1917;3
1;SEVAN;2014;71
2;LISIANNE;1965;3
1;BRIEUC;1961;6
1;MESUT;1997;4
2;THALYA;2006;38
1;DJOHAN;XXXX;27
2;SHAINICE;XXXX;10
1;ALFREDO;1987;3
2;MAÏA;XXXX;22
1;DUC;1984;10
2;HALINA;2007;4
1;KADDOUR;1985;5
2;LOUE;2006;5
2;REJEANNE;1942;6
1;IWEN;2003;12
2;THEOPHILE;1920;4
1;GUSTAVE;1973;12
2;SUCCESS;2015;3
2;JIHANE;2012;145
1;WILLIAM;2012;818
1;JALAL;1984;20
1;HUGUE;XXXX;60
2;NARIMANE;1987;7
1;LAYACHI;1974;4
1;RADWAN;XXXX;26
2;ODELIA;2011;10
2;ANDRETTE;1925;4
2;TERESA;2017;18
1;MOEZ;1987;3
1;ACHOUR;2011;6
2;SHELSEY;XXXX;19
1;CALVIN;2010;178
2;SYLVIE;1909;112
2;MELITINE;XXXX;47
1;FAICEL;1989;5
2;RENÉ;1911;11
1;ILYÈS;2020;177
2;GONTRAN;1960;3
2;CLARISSE;1919;37
2;LORÉLYNE;2013;4
1;SYLVIO;1944;7
2;BRIGIDA;1978;4
2;MÉLISSA;1967;4
1;DERECK;2009;12
2;LYIA;2009;4
2;JAËLLE;2017;8
1;VICENTE;1923;11
1;MOAD;2015;11
1;JOLAN;1996;44
2;LEANDRA;2006;33
1;GHISLAIN;1964;215
2;DIARA;1987;7
2;AZENOR;2015;5
2;ROXANNE;1974;7
1;WILLIAM;1986;1138
2;KAYA;2003;5
1;SAFWÂN;2016;6
1;TAHA-YASSINE;XXXX;14
2;MADELINE;2010;90
2;FLORENCIA;2012;12
1;ENRIQUE;1980;38
1;STEVE;1950;7
2;SUZIE;1949;30
1;ICHAI;XXXX;15
2;SOLEIL;2010;6
2;RIZLAINE;1993;10
2;LULA;2000;4
2;YACINA;1975;3
1;MALIK;2007;237
1;HILARION;1953;6
1;JEAN-PIERRE;1952;8634
2;IZEL;2017;9
2;FRANCIANNE;1947;4
1;JEAN-MICHEL;1939;88
1;FÉLIX;1914;869
1;LUCIANO;2010;64
2;GERTRUDE;1953;45
1;CHILDEBERT;1900;5
1;TANCRÈDE;1995;5
1;NATANAËL;2014;23
2;LORIANA;1994;4
2;CHRISTEL;2009;3
2;ELOWENN;2018;3
1;SIDY;1982;11
1;TIJANI;1992;7
1;RAEL;2019;3
1;ATMANE;1993;6
2;LYLOUANE;2016;3
2;ELISE;1955;226
1;BOUALEM;1970;37
1;MARTI;2016;8
1;GÉRAUD;1997;8
1;DURMUS;1980;5
1;ADAMS;1990;6
2;ELAÏS;2015;16
2;KADIDIA;2010;16
1;DAVUT;2015;5
2;PEPITA;1921;3
1;DERRY;XXXX;28
2;KEYZA;2000;3
2;SYLIA;1992;7
1;LYONNEL;1938;3
2;FABIENNE;2015;4
2;OUMOU;1972;3
2;MOUFIDA;1987;6
2;ALTHEA;1995;13
1;ANOUAR;2011;31
1;PAUL-ANTOINE;2002;34
2;MARIE-LUCIE;1912;3
1;GEORGES;1904;6922
2;GIADA;2016;8
2;HELINA;1994;3
1;IRFAN;1994;4
1;ELIKYA;XXXX;12
2;SIBYLLE;2004;76
2;ZAKIA;1985;38
1;YUKSEL;1982;3
1;MENOUAR;1965;5
2;CHERYL;XXXX;14
2;KAOUTHAR;2003;8
1;RIWAN;2013;22
1;JOSEF;2003;5
2;ANTOINE;1915;6
2;MARIG;XXXX;31
1;NADER;1967;3
1;JEAN-NOËL;2010;4
2;SEVCAN;1989;4
1;MUHAMED;2008;20
1;JORDI;1958;5
1;ZACHARIE;1954;4
1;YVES;1919;1068
2;ELISETTE;1972;3
1;AITOR;2019;6
1;DONOVANN;XXXX;20
1;MADJID;1975;36
1;WISSAM;2012;84
2;EMMANUEL;1927;4
2;NELA;2014;6
1;ABDEL-ILAH;2009;4
1;JULLIEN;1996;4
1;SAIF-EDDINE;2000;3
2;AIMIE;1994;12
2;MARYANA;2010;4
2;MAEVA;1980;96
1;ALDO;1995;4
2;KALYANI;2005;5
2;FLORIANA;2002;9
2;HANANE;1993;135
2;OUNAYSSA;2015;19
2;MASSARA;2019;4
2;ORDIA;1949;4
1;HYACINTHE;1979;8
1;ABRAHAM;1927;18
2;DORYNE;2004;8
1;GABY;1991;11
1;JOSÉ;1947;721
2;DIARA;2008;4
2;ELIETTE;2006;16
1;HÉOL;XXXX;9
2;ANNONCIADE;1949;18
2;SAPHIRA;2002;6
1;DONALD;1987;15
1;BLAISE;1965;43
1;ADELSON;2008;3
1;GLEB;XXXX;15
2;MARIE-AMÉLIE;1973;13
1;YANÏS;2018;4
1;LOYS;1948;3
1;EDGAR;1911;61
1;SANDRO;1957;9
1;MIGUEL;1999;175
1;VAN;1979;10
2;MAIKA;1980;5
2;MELIANA;1999;9
1;MAOLAN;2016;4
2;CLÉOPHÉE;2013;72
2;ROSANNA;2019;5
2;TALYA;2000;7
1;SYMÉON;2020;13
2;AUREA;2005;21
2;EUNICE;2013;30
1;NASREDINE;2003;5
2;HOURIA;1969;60
1;FABIANO;2013;4
1;LÉVON;2019;12
1;YORAM;2005;10
2;SOLANGE;1907;790
2;DAWN;1959;6
1;JOACHIN;1962;5
1;PABLO;1990;121
1;RONALD;1920;4
1;HAO;XXXX;21
1;SOUMAILA;2007;6
1;COLOMBAN;2015;7
2;MATHEA;1902;3
1;LÉON;1982;26
1;AISSA;2002;64
2;AIYA;2007;17
1;ELLIOTT;2006;74
2;AURELIENNE;1910;6
2;ZOHRA;1971;160
2;IVANA;2007;82
2;NAJLA;2001;6
1;AZER;2011;5
2;FOUNE;2003;12
2;NATALIA;2013;38
2;SYBIL;1968;8
1;APPOLINAIRE;1901;11
1;ADELIN;2009;4
2;CHRYSTELLE;1964;75
2;CHANTAL;1918;4
1;PIERRICK;2002;232
2;JEHANNE;1977;5
1;PAUL-ADRIEN;1991;8
1;BARIS;1974;4
2;TRECY;1995;27
2;RAJAA;1974;4
1;HENRI;1902;8026
2;MARIE-CLAIRE;1955;1491
1;MAURIZIO;1968;11
1;ADOLPHE;1971;17
1;IMANOL;2013;58
1;NICCOLO;1992;3
1;KHALED;1981;131
1;HÉLIAS;2016;12
2;JEANNETTE;1957;159
1;LUIDJY;1997;6
1;SILVAN;1977;4
1;HERBERT;1951;18
2;AMAYA;2010;63
2;JUANA;1977;13
1;HAMID;2014;23
2;NESTORINE;1913;4
1;DORIANN;2017;3
1;AMEN;2018;6
2;MÏA;2016;127
2;PHILIPPINE;2019;161
1;ANTONYN;2007;5
2;IHLEM;XXXX;27
2;INAYA;2020;1826
1;NOWLAN;2013;4
2;MAURILLE;1938;4
2;LEIYA;2011;7
1;FRANKLIN;1948;17
2;ANNABEL;2006;8
2;MARIANNE;2013;90
2;MARIE-CHRISTINE;1933;14
1;ELHADJ;1979;3
1;ADIL;2005;108
2;MINYAR;2015;6
1;ZEKI;1983;3
1;ULYSSE;1944;8
1;JEROME;1925;114
2;CANDIDE;1911;7
1;SAUVEUR;1938;38
2;SOMIA;1987;5
1;LAIS;2006;5
2;MARIÈME;2010;4
2;ROXANE;1954;17
2;ANGELICA;1951;5
2;JOSYANNE;1958;3
1;BRAD;1992;7
2;GABRIELA;1982;5
2;NINOG;2006;4
1;ATTILIO;2018;21
2;KATHIE;1964;3
1;CHARLES-EMMANUEL;1990;3
1;NIKOLAOS;2000;4
2;HEINDA;2018;3
1;JEAN-RAYMOND;2004;5
1;MAHFOUD;2000;3
2;LYSIANE;1942;37
2;OLYA;2014;4
1;TIBO;2010;56
1;BENONY;1910;3
2;MARIE-SAINTE;1902;4
1;YORO;1983;7
2;APOLLONIA;2014;6
1;VALERY;1969;219
2;MELLE;2000;4
1;MIKAËL;1980;125
2;IRÈNE;1992;90
1;ONESIPHORE;1909;4
2;MAITE;1983;178
2;KIMANY;2013;4
2;LOUYSE;2015;4
1;RENAUD;1934;18
1;GHYSLAIN;2007;4
2;MAËWENN;XXXX;4
2;LOAN;1987;6
2;NEFISSA;2008;6
1;VALÉRIE;1970;4
1;THÉO;1911;4
2;CHAYNESE;1999;3
2;RIZLAINE;1979;3
1;MOHAMED-ADAM;2017;8
2;JANE;1933;122
1;TURGAY;1975;4
2;BTISSAME;XXXX;20
2;VITORIA;2002;7
2;DELPHIE;1989;4
1;MITCHELL;1993;4
2;KATLINE;1994;5
1;IMADEDDINE;2004;4
2;NEMA;2010;3
1;JEAN-VICTOR;1985;13
1;FIACRE;1939;3
2;ZINA;1968;25
2;ZELIHA;1974;4
2;KATIE;2020;3
2;ALEKSIA;2006;3
2;KAYLI;2017;3
2;ROSETTE;1902;10
1;MOUCTAR;2002;3
1;MOHAMEDI;2018;3
2;STANISLAS;1918;5
2;MAGHNIA;1985;5
1;ABDELBAKI;1970;4
1;MONIQUE;XXXX;21
1;RABAH;1971;106
1;JEAN-SERGE;1957;5
1;MEHMET;1977;51
2;GHOFRAN;XXXX;18
2;HASSANATI;2015;3
2;RANDA;2008;6
1;MIKE;2016;72
1;VIET;1985;5
2;NOALINE;XXXX;18
2;MARIE-GAËLLE;1989;3
2;GABIE;2001;4
1;BARIS;2014;7
2;MARIE-REINE;1936;10
2;ANAHITA;1983;3
1;SAMUEL;1931;73
1;FAIZAN;2002;3
1;CHEMS;1988;3
2;NISANUR;2019;9
1;DJOVANNY;XXXX;36
2;LISE-MARIE;1950;4
2;DORA;1951;12
1;CARLO;2003;11
2;MARIE-AIMÉE;1982;8
2;MÉRYLE;2012;3
1;ALEXIS;1922;423
1;PAULO;1997;18
2;PAQUITA;1977;3
1;CYRIAK;2000;6
1;ERHAN;1988;9
2;ADIDI;1950;3
2;COLOMBE;1919;27
2;SHAINESSE;2006;7
2;LIANNA;2011;13
1;MAHDY;2006;4
2;INDYA;2019;9
1;CARLITO;2015;3
1;DANNY;1967;11
1;JOSÉ-CARLOS;1974;15
1;LOTHAIRE;1986;3
2;ISAHORA;1998;4
2;SELMA;2008;492
2;SHANNA;2012;239
2;ISMAHANE;2004;9
2;LORELINE;2006;13
2;ANNE-VALÉRIE;1970;30
1;ANGE;1927;217
1;HALIME;1970;4
1;ESPRIT;1903;11
1;JAMIE;1993;4
2;HASSANA;XXXX;27
2;EIMY;XXXX;23
1;WILLY;1942;112
2;ANNE-VALÉRIE;1976;27
1;MAROIN;1993;7
1;SHEMS;2008;11
2;ANGELICA;2011;14
1;OMER;2012;43
2;KESSYA;2013;3
1;DJABIR;2010;3
1;RYAN;1979;9
1;HAYDER;2011;17
2;JOSEPHA;1930;76
2;CYRIAQUE;1937;5
2;ROBINE;1995;10
1;MATHURIN;1936;36
1;ABDON;1932;15
2;PATRICE;1970;9
2;CHRYSTEL;1994;12
1;JEAN-ALEXANDRE;1992;15
2;LAURENCE;1974;4549
2;LEONORA;1997;4
2;SMAHANE;1987;17
1;LISANDRU;2005;42
2;RESTITUDE;1930;3
1;STANISLAS;2002;286
1;LAUGHAN;XXXX;19
1;RILEY;2008;20
2;LAURIANNE;1972;10
1;ABDELALI;2008;6
1;JACK;1940;295
2;GRAZIA;1970;5
1;SEVKET;1989;3
1;LAZHAR;1960;3
1;NIKO;2020;8
2;VIOLETTE;1966;121
2;JAHIA;2020;12
2;LIANE;1950;4
1;HOUCINE;1984;14
1;FRED;1980;38
1;LAMARA;1964;4
1;MAËLANN;2015;12
2;MARIE-JANE;1964;3
2;MARIE-EMELINE;2003;4
2;MANUELLA;1965;78
1;JEAN-FRANCIS;1970;6
1;MOHAD;1974;4
2;NASRINE;2004;15
1;PHONG;1980;5
2;LAILA;1975;154
1;HUSEYIN;1998;34
2;INAYA;2005;43
2;GHISLAINE;2007;10
1;CEBRAIL;2007;9
1;FLORENCIO;1971;10
2;SINDY;2003;14
2;CELYA;2019;22
1;ULRIK;1990;4
2;OXANA;2001;26
2;DOUNIA;1982;115
1;ABDELATIF;1994;4
1;MENDEL;2008;17
2;JOELINE;2004;5
1;BERENGER;1994;41
1;KENRICK;XXXX;26
2;MAURANNE;2006;8
2;JANNINE;1929;34
1;CHAMS;2012;4
2;GWENAELLE;1991;508
1;HEINZ;1943;31
2;CAMYLLE;2020;5
2;HACIBA;1971;5
2;MAÏLA;2020;28
1;MILKO;1957;3
2;SHERYANE;2015;5
1;ÉRIC;1975;55
2;LEOCADIE;1931;73
2;SAPHIA;2001;12
2;JELILA;XXXX;22
2;MARTA;2013;26
2;AURÉGANE;XXXX;4
2;LAETITIA;2015;70
2;KIMY;1999;4
2;EMMA;1950;51
2;MUNEVVER;2006;3
1;NOURI;1977;3
2;NADIEGE;1953;15
2;FATIMA-ZOHRA;2018;10
2;MAÏLLY;2010;6
2;AXELE;2006;5
2;NÉLIE;XXXX;10
1;MATYS;2009;227
2;CHAHINAZE;1991;8
1;ABDENOR;1969;5
2;JEANNIE;2000;6
1;OSKAR;2010;17
2;LYNAÉ;2018;3
2;SUZANNE;2014;388
2;LAURIANNE;1915;3
2;MALHA;2013;3
2;LAÏLA;1961;5
1;ABDELMAJID;1960;9
2;MELIYA;2010;3
1;GUEWEN;2002;15
2;SENANUR;2009;3
2;YVANA;1967;5
1;ABDELRAHMAN;1992;4
2;MORINE;2003;11
2;FRANCESKA;1997;3
2;ALEXANDRA;1981;3750
2;AZÉLIA;2019;16
2;THIFANY;1993;3
2;ASHA;2020;3
2;JENNY;1992;142
2;RAPHAELLE;1965;59
2;ELIA;1956;5
2;MARIELE;1962;7
1;JAOUED;1995;3
1;DONOVANE;1991;4
2;MAURICE;1963;6
1;NORDIN;1971;7
1;HELIOS;2016;13
1;MICKAËL;1989;454
1;DENIS;1962;5151
2;ANGIOLINA;1927;3
1;AYMERICK;1977;6
2;JEROMINE;1997;14
1;BENYAMINE;1996;5
2;LAURENNE;1992;8
2;LORELAI;2007;3
1;COSMIN;2005;3
2;MARIE-NOËLLE;2005;7
1;ETAN;2002;24
2;LAILA;2003;72
1;SAINT-JEAN;1933;5
1;RIYAD;1973;4
2;CARRY;1985;3
1;MARIE-BERNARD;1950;6
1;MAEL;1994;305
1;JOANNICK;1981;3
1;HARRON;XXXX;12
2;BRIDGET;1996;9
1;YASSIM;1996;8
2;ELA;2002;21
1;ZELJKO;1975;17
1;ARTURO;1958;5
2;RUTH;1957;16
2;SAOUSSEN;1986;4
2;KELLYANA;2006;3
2;SHANEN;2006;3
2;GHADA;1989;3
1;JEAN-DANIEL;1962;67
1;ROMÉO;1963;20
2;INGRID;2013;23
2;SIMA;2012;3
2;DONA;1985;4
1;HARALD;1982;9
1;TOPRAK;2017;13
2;FADHILA;1972;3
2;TEODORA;2009;7
2;ANOUK;1952;7
1;HOANG;1980;7
2;FRANCE-HÉLÈNE;1966;3
1;ABDELLALI;1978;3
2;CHAYNESSE;2018;5
1;DORONE;2020;3
2;YOUMA;1988;4
2;ALESSANDRA;1990;13
2;MELISSA;1989;3
2;EDMA;1937;3
2;MARIE-ANNE;1985;93
1;ABDO;XXXX;21
2;DJULIA;2010;4
1;BOB;1984;9
2;CHRYSTELLE;1986;168
2;SAMARAH;XXXX;17
2;AUGUSTINE;2013;214
1;JEAN-ETIENNE;1986;7
2;CHRISSIE;2001;3
2;RIM;2006;42
2;KARÈNE;1977;12
1;WASIM;1999;7
1;HAMED;1950;14
1;TOMMI;XXXX;23
2;NAMIE;2019;4
2;KATIANA;2004;8
2;TAHITIA;2018;3
1;DORIAN;2000;2045
2;SHIRINE;2001;9
1;JACQUES;2005;121
1;LÉONARD;1992;15
1;MALLORY;1982;14
1;EDUARDO;1991;7
2;KASSIE;2017;6
1;HELMI;1980;7
1;LÉON;1921;2910
2;PETRONILLE;1921;28
2;MAMOU;2007;17
1;THIERRY;1991;420
2;RYMA;1988;5
2;BRUNELLA;1994;7
1;GONTRAN;2010;5
1;ENZO;XXXX;20
2;MAËLEEN;2019;3
2;CÉCILE;2002;458
1;NOVANN;2013;3
2;FIBY;2010;8
2;JOHAINA;2001;4
1;JOHAN;1927;3
2;NAWEL;1991;89
2;SALWA;2014;24
2;ALEXINA;1978;5
2;LUCIE;2007;3240
1;INDY;1994;4
1;ÉMERICK;2013;5
2;MAEVE;1996;6
2;MAGDELAINE;1915;6
2;LILLAH;2018;3
1;GORDON;1974;6
2;LÉANDRE;1944;3
1;YOHAN;1987;909
1;PEÏO;2012;7
2;ANNE-LOUISE;1981;4
1;JASSIM;2018;184
1;KEYANE;2011;3
2;CAMILLE;2018;2060
2;MARIÉTOU;2013;4
2;LYSE;1957;7
1;CHRETIEN;XXXX;14
2;LILÉA;2018;3
2;ZORAH;2006;3
2;CHANELE;1994;3
2;SAFWA;2003;3
2;KHEILA;2007;4
1;GIULIO;1999;3
2;LISENN;2009;10
2;GAETANE;1932;36
1;MAKINE;2010;4
1;SHAMS;2020;13
1;LOUISON;2009;186
2;BERNARDINE;1905;43
1;KYLIAN;2008;1957
1;JULO;1916;3
2;FANTA;1985;28
2;KARYNE;1966;9
1;GAVIN;1989;10
1;DUANE;2004;7
2;HELYETTE;1972;3
1;EDERN;2006;11
2;MELVINE;1983;6
2;NICOLE;1939;9229
1;HOUDHEYFA;2008;6
2;MEGHANE;2002;9
1;EMERY;2004;5
2;NYNA;2019;47
1;GÉRARD;1963;3588
2;YLONA;2004;107
2;DAMARIS;1995;5
1;ANASS;1982;5
2;NAHIMA;1967;22
2;TALIANE;2007;3
1;RENÉ-PAUL;XXXX;25
1;DANIEL;1953;13852
1;AROUN;1991;4
2;MALAURIE;1982;7
1;FRANÇOIS-JOSEPH;2006;3
1;AYSSEM;XXXX;7
2;TIFANIE;1991;19
2;OLIVETTE;1957;3
2;TIZIANA;2005;22
2;ATHANASIE;XXXX;33
2;ÉLISE;1999;5
2;FRANCES;1957;11
2;MAYSANE;2007;5
1;ULYSSE;1910;92
2;CIRCEE;2007;5
2;YVETTE;1947;4093
1;JAHYLAN;2016;9
2;ASSA;1978;8
1;ABDELDJALIL;2006;10
2;ROSE;1995;114
2;MICAELA;1975;3
2;ZAHIYA;XXXX;40
2;NABINTOU;1995;3
2;VENUS;2007;9
2;EXPEDITE;1975;4
2;MARY-LINE;1975;3
2;TIPHAINE;1955;5
1;JOB;1991;4
1;GYAN;2013;3
1;CLODOMIR;1936;4
1;MATEI;XXXX;10
1;BOBAN;1996;3
2;MAÏMOUNA;1982;6
2;NOUHAILA;2008;17
2;BLAISE;1900;6
2;FRIEDA;1931;48
1;SEGA;1981;3
1;OCTAVE;1923;162
2;CHAMA;1994;4
2;PAULETTE;1938;4374
2;MELISSANDRE;2012;7
1;CHRETIEN;1963;4
2;ALDA;1971;9
2;EVELINE;1917;40
2;KAYA;1984;3
2;SOÉLINE;2018;5
1;YOUNNES;2016;3
1;PIERRE-ANGE;1991;5
2;MARYVONNE;1939;668
1;EBAN;2011;8
2;LINA;1915;142
1;IGOR;2019;19
1;SAÏD;1950;3
2;THEODORINE;1905;5
1;BEDIS;2007;3
2;MAGUY;1973;51
2;SOKAYNA;2008;5
2;LARINE;2018;7
2;GANAELLE;XXXX;23
1;YASSIN;1980;38
1;LAMBERT;1987;43
2;GHIZLANE;2007;4
1;AMIN;1993;90
1;TANCRÈDE;1997;11
1;CHABANE;1980;7
2;GAELE;2000;3
2;OCEANNE;2011;19
2;ADELPHINE;1906;17
2;THELIA;2007;12
2;MAUREEN;1983;100
2;MAHAUT;2001;38
2;ROSY;1961;15
1;EPHRAÏM;2018;22
2;HÉLÈNE;1970;2771
1;MORAN;1982;3
2;RAISSA;2020;8
2;EUGENIA;1965;4
1;KRIS;1982;7
2;BARTHELEMY;1931;3
2;ZELMIRE;1911;3
2;KAICY;2013;4
1;OAN;2013;9
2;AMBROISINE;1921;38
2;MARIE-CORINNE;1952;5
2;FRANCELISE;1943;3
2;RÉJANE;1941;7
1;OIHAN;1996;5
2;ELINA;2009;554
2;HORTENSIA;2002;4
2;ROSINA;1933;12
1;RAOULT;1908;3
2;GENOVEFA;1937;5
1;ANAKYN;2013;5
2;ADINA;2016;4
2;JANNAT;2006;5
1;CHARLES-ANTOINE;2017;6
2;ERICA;1934;14
2;NISSRIN;1983;3
1;ROBERT;1942;6292
1;ANASS;1993;28
2;MARIE-ALEXIA;1985;3
2;EMELYNE;2005;99
1;OMER;1942;31
2;NADJATI;2014;3
2;SHAYLIE;2018;5
1;ALAIN-PAUL;XXXX;18
2;ALIETTE;1972;15
2;CAMILLE;1944;143
1;EDDINE;2003;7
2;ISAIA;2007;3
2;MILA;2019;2681
1;MOHAMED-AMIN;2003;29
1;BENOIT;2015;63
2;LAYLA;1987;29
2;LEONITA;2008;4
1;FIORENZO;2007;7
2;FANNIE;1939;3
2;MAFALDA;1939;3
2;MARIE-VICTOIRE;1969;3
1;ISHAAN;2009;3
1;ELOI;1977;18
1;SALVATOR;1932;12
2;NAJOUA;1982;30
1;AKRAM;1992;16
1;YONNEL;1962;4
2;AURIANNE;2016;10
2;FADOUA;1982;14
2;LÉONE;1913;504
1;DECLAN;2013;11
2;ARMIDE;1909;3
2;GAELA;XXXX;23
1;JEAN-ELIE;1959;3
2;BENEDICTE;XXXX;3
1;PACCO;2017;3
1;FRANCK-OLIVIER;1974;10
2;HADJIRA;2015;4
2;HENRIETTE;1940;1005
2;KATRINA;2006;7
2;SERIFE;2001;5
1;ILYAS;2012;366
2;KYLLIA;2006;7
2;MARIE-TATIANA;XXXX;24
1;BERTHO;1953;3
2;ERMINE;2008;6
2;MARCELLA;1907;5
2;ZELDA;1991;9
1;SOPHIANE;1973;4
1;NEVEN;2007;29
2;MARIE-AIMÉE;1995;3
2;NANCIE;1903;6
2;ALICYA;2018;19
1;BENEDICT;2020;5
2;SYLVETTE;1926;118
1;RUFIN;1944;9
1;DIAR;2013;10
2;HELGA;1946;4
2;LEYANAH;2017;10
1;BULENT;2002;3
2;DANAË;2012;6
1;FIRMIN;1967;23
1;TAYLOR;1965;4
2;AUDRINA;1997;5
2;NÉLIE;2019;5
2;MACHA;1990;3
1;LASSINE;XXXX;26
2;TAÏRA;2019;6
1;ABD;1963;37
2;YOKO;2017;4
2;GENNA;2017;10
2;SERGETTE;XXXX;46
2;GLWADYS;1977;11
2;JOAN;1951;9
1;PERPETUE;XXXX;30
1;SABRI;1975;25
2;WIAM;1997;6
2;SALYHA;XXXX;23
1;ESTEVE;1967;3
2;EMILINE;1989;3
2;JUSTINE;1992;5397
1;LHIAM;2018;4
1;TIDJAN;2005;3
2;ANNE-CAROLINE;1982;30
1;RUSSELL;2010;4
1;SWEN;2001;5
1;JEAN-CLÉMENT;1958;3
2;KORALIE;1999;5
1;HENRY;1908;129
2;STACEY;1986;4
2;LEONARDA;1964;3
1;CONSTANT;1956;55
1;ARY;1957;11
1;AYMERI;2004;4
2;NACÉRA;XXXX;46
